<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>
2024.01.04,12:53:00,1.02519,1.02525,1.02512,1.02514,60
2024.01.04,12:54:00,1.02513,1.02517,1.02493,1.02498,60
2024.01.04,12:55:00,1.02498,1.02526,1.02496,1.02524,60
2024.01.04,12:56:00,1.02523,1.02525,1.02512,1.02515,60
2024.01.04,12:57:00,1.02516,1.02522,1.02510,1.02515,60
2024.01.04,12:58:00,1.02514,1.02519,1.02505,1.02509,60
2024.01.04,12:59:00,1.02509,1.02519,1.02505,1.02510,60
2024.01.04,13:00:00,1.02509,1.02521,1.02504,1.02512,60
2024.01.04,13:01:00,1.02514,1.02519,1.02504,1.02508,60
2024.01.04,13:02:00,1.02507,1.02522,1.02505,1.02519,60
2024.01.04,13:03:00,1.02521,1.02524,1.02507,1.02510,60
2024.01.04,13:04:00,1.02508,1.02521,1.02507,1.02518,60
2024.01.04,13:05:00,1.02517,1.02517,1.02505,1.02510,60
2024.01.04,13:06:00,1.02511,1.02519,1.02505,1.02506,60
2024.01.04,13:07:00,1.02506,1.02512,1.02503,1.02508,60
2024.01.04,13:08:00,1.02510,1.02512,1.02502,1.02506,60
2024.01.04,13:09:00,1.02506,1.02519,1.02504,1.02512,60
2024.01.04,13:10:00,1.02511,1.02514,1.02508,1.02510,60
2024.01.04,13:11:00,1.02510,1.02519,1.02508,1.02510,60
2024.01.04,13:12:00,1.02508,1.02514,1.02505,1.02509,60
2024.01.04,13:13:00,1.02511,1.02520,1.02507,1.02513,60
2024.01.04,13:14:00,1.02511,1.02519,1.02506,1.02513,60
2024.01.04,13:15:00,1.02516,1.02522,1.02508,1.02512,60
2024.01.04,13:16:00,1.02510,1.02515,1.02504,1.02515,60
2024.01.04,13:17:00,1.02518,1.02518,1.02505,1.02508,60
2024.01.04,13:18:00,1.02507,1.02520,1.02507,1.02516,60
2024.01.04,13:19:00,1.02515,1.02517,1.02510,1.02517,60
2024.01.04,13:20:00,1.02518,1.02518,1.02509,1.02514,60
2024.01.04,13:21:00,1.02514,1.02519,1.02506,1.02512,60
2024.01.04,13:22:00,1.02508,1.02521,1.02506,1.02521,60
2024.01.04,13:23:00,1.02519,1.02519,1.02508,1.02515,60
2024.01.04,13:24:00,1.02516,1.02523,1.02507,1.02510,60
2024.01.04,13:25:00,1.02510,1.02515,1.02504,1.02507,60
2024.01.04,13:26:00,1.02508,1.02516,1.02501,1.02507,60
2024.01.04,13:27:00,1.02504,1.02515,1.02500,1.02512,60
2024.01.04,13:28:00,1.02513,1.02516,1.02505,1.02510,60
2024.01.04,13:29:00,1.02514,1.02524,1.02511,1.02517,60
2024.01.04,13:30:00,1.02519,1.02520,1.02508,1.02511,60
2024.01.04,13:31:00,1.02511,1.02522,1.02506,1.02513,60
2024.01.04,13:32:00,1.02513,1.02514,1.02505,1.02509,60
2024.01.04,13:33:00,1.02510,1.02515,1.02504,1.02514,60
2024.01.04,13:34:00,1.02516,1.02518,1.02508,1.02515,60
2024.01.04,13:35:00,1.02518,1.02521,1.02504,1.02507,60
2024.01.04,13:36:00,1.02510,1.02519,1.02506,1.02518,60
2024.01.04,13:37:00,1.02519,1.02519,1.02505,1.02505,60
2024.01.04,13:38:00,1.02507,1.02522,1.02507,1.02521,60
2024.01.04,13:39:00,1.02521,1.02522,1.02505,1.02508,60
2024.01.04,13:40:00,1.02508,1.02523,1.02507,1.02515,60
2024.01.04,13:41:00,1.02515,1.02516,1.02498,1.02509,60
2024.01.04,13:42:00,1.02510,1.02528,1.02508,1.02525,60
2024.01.04,13:43:00,1.02523,1.02526,1.02504,1.02512,60
2024.01.04,13:44:00,1.02512,1.02512,1.02501,1.02504,60
2024.01.04,13:45:00,1.02505,1.02514,1.02500,1.02511,60
2024.01.04,13:46:00,1.02511,1.02518,1.02509,1.02512,60
2024.01.04,13:47:00,1.02510,1.02525,1.02507,1.02511,60
2024.01.04,13:48:00,1.02513,1.02520,1.02509,1.02512,60
2024.01.04,13:49:00,1.02514,1.02527,1.02511,1.02524,60
2024.01.04,13:50:00,1.02524,1.02524,1.02502,1.02508,60
2024.01.04,13:51:00,1.02508,1.02518,1.02506,1.02510,60
2024.01.04,13:52:00,1.02505,1.02514,1.02502,1.02502,60
2024.01.04,13:53:00,1.02503,1.02521,1.02503,1.02514,60
2024.01.04,13:54:00,1.02514,1.02514,1.02503,1.02513,60
2024.01.04,13:55:00,1.02512,1.02517,1.02505,1.02505,60
2024.01.04,13:56:00,1.02505,1.02516,1.02504,1.02514,60
2024.01.04,13:57:00,1.02515,1.02517,1.02504,1.02515,60
2024.01.04,13:58:00,1.02514,1.02521,1.02507,1.02509,60
2024.01.04,13:59:00,1.02510,1.02512,1.02499,1.02510,60
2024.01.04,14:00:00,1.02511,1.02515,1.02503,1.02512,60
2024.01.04,14:01:00,1.02513,1.02519,1.02503,1.02509,60
2024.01.04,14:02:00,1.02507,1.02512,1.02496,1.02511,60
2024.01.04,14:03:00,1.02510,1.02514,1.02504,1.02512,60
2024.01.04,14:04:00,1.02513,1.02519,1.02505,1.02507,60
2024.01.04,14:05:00,1.02507,1.02520,1.02499,1.02519,60
2024.01.04,14:06:00,1.02515,1.02519,1.02508,1.02509,60
2024.01.04,14:07:00,1.02509,1.02518,1.02507,1.02508,60
2024.01.04,14:08:00,1.02509,1.02515,1.02499,1.02512,60
2024.01.04,14:09:00,1.02513,1.02522,1.02509,1.02520,60
2024.01.04,14:10:00,1.02517,1.02521,1.02508,1.02510,60
2024.01.04,14:11:00,1.02508,1.02523,1.02507,1.02508,60
2024.01.04,14:12:00,1.02507,1.02521,1.02505,1.02511,60
2024.01.04,14:13:00,1.02511,1.02524,1.02511,1.02517,60
2024.01.04,14:14:00,1.02516,1.02522,1.02510,1.02515,60
2024.01.04,14:15:00,1.02513,1.02526,1.02513,1.02524,60
2024.01.04,14:16:00,1.02523,1.02524,1.02511,1.02520,60
2024.01.04,14:17:00,1.02517,1.02524,1.02514,1.02517,60
2024.01.04,14:18:00,1.02517,1.02519,1.02512,1.02515,60
2024.01.04,14:19:00,1.02516,1.02527,1.02509,1.02515,60
2024.01.04,14:20:00,1.02514,1.02527,1.02511,1.02520,60
2024.01.04,14:21:00,1.02522,1.02522,1.02509,1.02518,60
2024.01.04,14:22:00,1.02514,1.02527,1.02514,1.02520,60
2024.01.04,14:23:00,1.02519,1.02520,1.02510,1.02517,60
2024.01.04,14:24:00,1.02519,1.02519,1.02503,1.02510,60
2024.01.04,14:25:00,1.02515,1.02522,1.02507,1.02510,60
2024.01.04,14:26:00,1.02509,1.02522,1.02501,1.02522,60
2024.01.04,14:27:00,1.02522,1.02529,1.02513,1.02518,60
2024.01.04,14:28:00,1.02519,1.02520,1.02510,1.02520,60
2024.01.04,14:29:00,1.02521,1.02524,1.02513,1.02522,60
2024.01.04,14:30:00,1.02519,1.02524,1.02512,1.02515,60
2024.01.04,14:31:00,1.02515,1.02522,1.02508,1.02515,60
2024.01.04,14:32:00,1.02515,1.02523,1.02509,1.02522,60
2024.01.04,14:33:00,1.02520,1.02525,1.02511,1.02515,60
2024.01.04,14:34:00,1.02514,1.02522,1.02508,1.02512,60
2024.01.04,14:35:00,1.02512,1.02522,1.02512,1.02516,60
2024.01.04,14:36:00,1.02519,1.02523,1.02511,1.02516,60
2024.01.04,14:37:00,1.02516,1.02526,1.02514,1.02522,60
2024.01.04,14:38:00,1.02523,1.02527,1.02517,1.02517,60
2024.01.04,14:39:00,1.02517,1.02529,1.02515,1.02518,60
2024.01.04,14:40:00,1.02518,1.02527,1.02506,1.02511,60
2024.01.04,14:41:00,1.02512,1.02519,1.02510,1.02513,60
2024.01.04,14:42:00,1.02514,1.02526,1.02514,1.02520,60
2024.01.04,14:43:00,1.02519,1.02523,1.02510,1.02517,60
2024.01.04,14:44:00,1.02517,1.02527,1.02513,1.02515,60
2024.01.04,14:45:00,1.02517,1.02524,1.02508,1.02514,60
2024.01.04,14:46:00,1.02513,1.02518,1.02505,1.02518,60
2024.01.04,14:47:00,1.02520,1.02520,1.02505,1.02509,60
2024.01.04,14:48:00,1.02510,1.02519,1.02510,1.02510,60
2024.01.04,14:49:00,1.02511,1.02520,1.02510,1.02514,60
2024.01.04,14:50:00,1.02516,1.02519,1.02507,1.02516,60
2024.01.04,14:51:00,1.02518,1.02522,1.02509,1.02509,60
2024.01.04,14:52:00,1.02509,1.02518,1.02505,1.02513,60
2024.01.04,14:53:00,1.02512,1.02524,1.02509,1.02520,60
2024.01.04,14:54:00,1.02521,1.02527,1.02511,1.02523,60
2024.01.04,14:55:00,1.02522,1.02524,1.02507,1.02519,60
2024.01.04,14:56:00,1.02517,1.02517,1.02501,1.02511,60
2024.01.04,14:57:00,1.02512,1.02523,1.02509,1.02515,60
2024.01.04,14:58:00,1.02518,1.02521,1.02509,1.02513,60
2024.01.04,14:59:00,1.02513,1.02526,1.02507,1.02516,60
2024.01.04,15:00:00,1.02515,1.02527,1.02506,1.02512,60
2024.01.04,15:01:00,1.02512,1.02518,1.02507,1.02511,60
2024.01.04,15:02:00,1.02511,1.02522,1.02509,1.02518,60
2024.01.04,15:03:00,1.02517,1.02525,1.02514,1.02525,60
2024.01.04,15:04:00,1.02526,1.02527,1.02508,1.02511,60
2024.01.04,15:05:00,1.02513,1.02520,1.02508,1.02518,60
2024.01.04,15:06:00,1.02517,1.02518,1.02502,1.02512,60
2024.01.04,15:07:00,1.02511,1.02525,1.02509,1.02521,60
2024.01.04,15:08:00,1.02521,1.02523,1.02508,1.02511,60
2024.01.04,15:09:00,1.02513,1.02525,1.02511,1.02515,60
2024.01.04,15:10:00,1.02518,1.02526,1.02512,1.02518,60
2024.01.04,15:11:00,1.02519,1.02522,1.02510,1.02511,60
2024.01.04,15:12:00,1.02510,1.02520,1.02508,1.02520,60
2024.01.04,15:13:00,1.02519,1.02524,1.02508,1.02509,60
2024.01.04,15:14:00,1.02509,1.02523,1.02501,1.02523,60
2024.01.04,15:15:00,1.02524,1.02527,1.02517,1.02522,60
2024.01.04,15:16:00,1.02522,1.02528,1.02515,1.02515,60
2024.01.04,15:17:00,1.02517,1.02524,1.02511,1.02514,60
2024.01.04,15:18:00,1.02514,1.02522,1.02510,1.02522,60
2024.01.04,15:19:00,1.02520,1.02522,1.02509,1.02515,60
2024.01.04,15:20:00,1.02515,1.02522,1.02511,1.02522,60
2024.01.04,15:21:00,1.02521,1.02525,1.02510,1.02519,60
2024.01.04,15:22:00,1.02519,1.02524,1.02509,1.02520,60
2024.01.04,15:23:00,1.02520,1.02524,1.02511,1.02517,60
2024.01.04,15:24:00,1.02517,1.02523,1.02514,1.02520,60
2024.01.04,15:25:00,1.02522,1.02522,1.02506,1.02510,60
2024.01.04,15:26:00,1.02511,1.02525,1.02511,1.02521,60
2024.01.04,15:27:00,1.02521,1.02523,1.02510,1.02521,60
2024.01.04,15:28:00,1.02521,1.02528,1.02513,1.02513,60
2024.01.04,15:29:00,1.02515,1.02523,1.02509,1.02512,60
2024.01.04,15:30:00,1.02512,1.02517,1.02507,1.02513,60
2024.01.04,15:31:00,1.02510,1.02515,1.02504,1.02506,60
2024.01.04,15:32:00,1.02508,1.02516,1.02505,1.02512,60
2024.01.04,15:33:00,1.02511,1.02524,1.02511,1.02513,60
2024.01.04,15:34:00,1.02513,1.02530,1.02511,1.02524,60
2024.01.04,15:35:00,1.02524,1.02524,1.02508,1.02515,60
2024.01.04,15:36:00,1.02515,1.02520,1.02509,1.02512,60
2024.01.04,15:37:00,1.02511,1.02520,1.02506,1.02506,60
2024.01.04,15:38:00,1.02508,1.02523,1.02506,1.02519,60
2024.01.04,15:39:00,1.02521,1.02524,1.02509,1.02509,60
2024.01.04,15:40:00,1.02510,1.02524,1.02510,1.02523,60
2024.01.04,15:41:00,1.02520,1.02520,1.02508,1.02511,60
2024.01.04,15:42:00,1.02509,1.02528,1.02508,1.02524,60
2024.01.04,15:43:00,1.02523,1.02526,1.02512,1.02526,60
2024.01.04,15:44:00,1.02528,1.02532,1.02514,1.02520,60
2024.01.04,15:45:00,1.02522,1.02531,1.02514,1.02518,60
2024.01.04,15:46:00,1.02518,1.02525,1.02507,1.02508,60
2024.01.04,15:47:00,1.02508,1.02524,1.02508,1.02522,60
2024.01.04,15:48:00,1.02522,1.02529,1.02516,1.02518,60
2024.01.04,15:49:00,1.02517,1.02524,1.02509,1.02509,60
2024.01.04,15:50:00,1.02509,1.02531,1.02509,1.02529,60
2024.01.04,15:51:00,1.02528,1.02528,1.02512,1.02516,60
2024.01.04,15:52:00,1.02518,1.02530,1.02515,1.02528,60
2024.01.04,15:53:00,1.02527,1.02532,1.02522,1.02525,60
2024.01.04,15:54:00,1.02525,1.02527,1.02514,1.02524,60
2024.01.04,15:55:00,1.02523,1.02530,1.02507,1.02517,60
2024.01.04,15:56:00,1.02518,1.02527,1.02516,1.02519,60
2024.01.04,15:57:00,1.02520,1.02520,1.02507,1.02507,60
2024.01.04,15:58:00,1.02508,1.02524,1.02508,1.02520,60
2024.01.04,15:59:00,1.02520,1.02523,1.02512,1.02521,60
2024.01.04,16:00:00,1.02522,1.02524,1.02516,1.02519,60
2024.01.04,16:01:00,1.02520,1.02520,1.02512,1.02514,60
2024.01.04,16:02:00,1.02515,1.02527,1.02509,1.02521,60
2024.01.04,16:03:00,1.02523,1.02524,1.02511,1.02521,60
2024.01.04,16:04:00,1.02521,1.02527,1.02514,1.02515,60
2024.01.04,16:05:00,1.02513,1.02516,1.02504,1.02514,60
2024.01.04,16:06:00,1.02516,1.02521,1.02505,1.02521,60
2024.01.04,16:07:00,1.02524,1.02526,1.02511,1.02516,60
2024.01.04,16:08:00,1.02516,1.02525,1.02512,1.02519,60
2024.01.04,16:09:00,1.02516,1.02523,1.02507,1.02511,60
2024.01.04,16:10:00,1.02512,1.02525,1.02510,1.02518,60
2024.01.04,16:11:00,1.02518,1.02522,1.02513,1.02522,60
2024.01.04,16:12:00,1.02521,1.02527,1.02516,1.02526,60
2024.01.04,16:13:00,1.02527,1.02527,1.02511,1.02512,60
2024.01.04,16:14:00,1.02512,1.02521,1.02506,1.02516,60
2024.01.04,16:15:00,1.02513,1.02516,1.02505,1.02508,60
2024.01.04,16:16:00,1.02508,1.02516,1.02503,1.02514,60
2024.01.04,16:17:00,1.02515,1.02528,1.02511,1.02516,60
2024.01.04,16:18:00,1.02515,1.02518,1.02506,1.02514,60
2024.01.04,16:19:00,1.02514,1.02519,1.02510,1.02518,60
2024.01.04,16:20:00,1.02517,1.02520,1.02506,1.02513,60
2024.01.04,16:21:00,1.02514,1.02533,1.02509,1.02532,60
2024.01.04,16:22:00,1.02535,1.02536,1.02517,1.02521,60
2024.01.04,16:23:00,1.02522,1.02524,1.02511,1.02518,60
2024.01.04,16:24:00,1.02518,1.02524,1.02510,1.02515,60
2024.01.04,16:25:00,1.02517,1.02529,1.02516,1.02519,60
2024.01.04,16:26:00,1.02520,1.02531,1.02515,1.02519,60
2024.01.04,16:27:00,1.02521,1.02526,1.02517,1.02518,60
2024.01.04,16:28:00,1.02514,1.02524,1.02514,1.02518,60
2024.01.04,16:29:00,1.02520,1.02526,1.02516,1.02523,60
2024.01.04,16:30:00,1.02525,1.02526,1.02513,1.02523,60
2024.01.04,16:31:00,1.02522,1.02527,1.02517,1.02522,60
2024.01.04,16:32:00,1.02525,1.02531,1.02518,1.02521,60
2024.01.04,16:33:00,1.02524,1.02529,1.02515,1.02515,60
2024.01.04,16:34:00,1.02515,1.02525,1.02512,1.02523,60
2024.01.04,16:35:00,1.02521,1.02531,1.02519,1.02523,60
2024.01.04,16:36:00,1.02523,1.02526,1.02505,1.02513,60
2024.01.04,16:37:00,1.02514,1.02525,1.02514,1.02521,60
2024.01.04,16:38:00,1.02521,1.02525,1.02504,1.02506,60
2024.01.04,16:39:00,1.02507,1.02510,1.02491,1.02501,60
2024.01.04,16:40:00,1.02501,1.02501,1.02472,1.02474,60
2024.01.04,16:41:00,1.02475,1.02478,1.02440,1.02441,60
2024.01.04,16:42:00,1.02443,1.02447,1.02422,1.02422,60
2024.01.04,16:43:00,1.02423,1.02423,1.02398,1.02401,60
2024.01.04,16:44:00,1.02402,1.02409,1.02395,1.02408,60
2024.01.04,16:45:00,1.02409,1.02409,1.02377,1.02382,60
2024.01.04,16:46:00,1.02384,1.02394,1.02383,1.02386,60
2024.01.04,16:47:00,1.02387,1.02396,1.02373,1.02373,60
2024.01.04,16:48:00,1.02372,1.02373,1.02357,1.02357,60
2024.01.04,16:49:00,1.02356,1.02357,1.02347,1.02350,60
2024.01.04,16:50:00,1.02349,1.02350,1.02327,1.02328,60
2024.01.04,16:51:00,1.02329,1.02331,1.02312,1.02316,60
2024.01.04,16:52:00,1.02315,1.02316,1.02292,1.02292,60
2024.01.04,16:53:00,1.02292,1.02300,1.02288,1.02291,60
2024.01.04,16:54:00,1.02292,1.02300,1.02278,1.02282,60
2024.01.04,16:55:00,1.02282,1.02309,1.02280,1.02309,60
2024.01.04,16:56:00,1.02308,1.02308,1.02282,1.02282,60
2024.01.04,16:57:00,1.02283,1.02283,1.02266,1.02278,60
2024.01.04,16:58:00,1.02279,1.02288,1.02268,1.02268,60
2024.01.04,16:59:00,1.02268,1.02270,1.02241,1.02242,60
2024.01.04,17:00:00,1.02239,1.02239,1.02212,1.02214,60
2024.01.04,17:01:00,1.02214,1.02222,1.02203,1.02207,60
2024.01.04,17:02:00,1.02209,1.02217,1.02198,1.02198,60
2024.01.04,17:03:00,1.02195,1.02196,1.02174,1.02192,60
2024.01.04,17:04:00,1.02191,1.02195,1.02181,1.02186,60
2024.01.04,17:05:00,1.02187,1.02212,1.02187,1.02209,60
2024.01.04,17:06:00,1.02206,1.02209,1.02186,1.02194,60
2024.01.04,17:07:00,1.02193,1.02197,1.02174,1.02176,60
2024.01.04,17:08:00,1.02173,1.02174,1.02141,1.02142,60
2024.01.04,17:09:00,1.02141,1.02142,1.02120,1.02125,60
2024.01.04,17:10:00,1.02123,1.02125,1.02111,1.02113,60
2024.01.04,17:11:00,1.02114,1.02114,1.02079,1.02081,60
2024.01.04,17:12:00,1.02082,1.02082,1.02060,1.02060,60
2024.01.04,17:13:00,1.02058,1.02063,1.02049,1.02049,60
2024.01.04,17:14:00,1.02047,1.02054,1.02038,1.02040,60
2024.01.04,17:15:00,1.02039,1.02041,1.02029,1.02033,60
2024.01.04,17:16:00,1.02031,1.02031,1.02021,1.02023,60
2024.01.04,17:17:00,1.02024,1.02043,1.02024,1.02036,60
2024.01.04,17:18:00,1.02034,1.02055,1.02030,1.02051,60
2024.01.04,17:19:00,1.02052,1.02058,1.02044,1.02054,60
2024.01.04,17:20:00,1.02056,1.02066,1.02054,1.02066,60
2024.01.04,17:21:00,1.02065,1.02073,1.02064,1.02068,60
2024.01.04,17:22:00,1.02066,1.02087,1.02065,1.02086,60
2024.01.04,17:23:00,1.02086,1.02089,1.02073,1.02084,60
2024.01.04,17:24:00,1.02083,1.02097,1.02082,1.02097,60
2024.01.04,17:25:00,1.02096,1.02121,1.02096,1.02119,60
2024.01.04,17:26:00,1.02119,1.02126,1.02116,1.02125,60
2024.01.04,17:27:00,1.02126,1.02137,1.02126,1.02129,60
2024.01.04,17:28:00,1.02128,1.02142,1.02127,1.02135,60
2024.01.04,17:29:00,1.02135,1.02153,1.02133,1.02153,60
2024.01.04,17:30:00,1.02156,1.02196,1.02154,1.02192,60
2024.01.04,17:31:00,1.02193,1.02210,1.02187,1.02210,60
2024.01.04,17:32:00,1.02212,1.02236,1.02211,1.02236,60
2024.01.04,17:33:00,1.02236,1.02257,1.02235,1.02257,60
2024.01.04,17:34:00,1.02258,1.02264,1.02249,1.02258,60
2024.01.04,17:35:00,1.02259,1.02278,1.02257,1.02278,60
2024.01.04,17:36:00,1.02280,1.02289,1.02277,1.02281,60
2024.01.04,17:37:00,1.02282,1.02302,1.02282,1.02297,60
2024.01.04,17:38:00,1.02296,1.02316,1.02286,1.02314,60
2024.01.04,17:39:00,1.02315,1.02340,1.02315,1.02340,60
2024.01.04,17:40:00,1.02342,1.02351,1.02342,1.02346,60
2024.01.04,17:41:00,1.02346,1.02346,1.02332,1.02334,60
2024.01.04,17:42:00,1.02337,1.02354,1.02325,1.02354,60
2024.01.04,17:43:00,1.02354,1.02363,1.02349,1.02353,60
2024.01.04,17:44:00,1.02352,1.02356,1.02344,1.02352,60
2024.01.04,17:45:00,1.02354,1.02371,1.02349,1.02368,60
2024.01.04,17:46:00,1.02371,1.02382,1.02366,1.02377,60
2024.01.04,17:47:00,1.02376,1.02396,1.02367,1.02396,60
2024.01.04,17:48:00,1.02394,1.02412,1.02391,1.02411,60
2024.01.04,17:49:00,1.02413,1.02421,1.02403,1.02412,60
2024.01.04,17:50:00,1.02414,1.02420,1.02410,1.02416,60
2024.01.04,17:51:00,1.02419,1.02443,1.02415,1.02434,60
2024.01.04,17:52:00,1.02433,1.02438,1.02426,1.02435,60
2024.01.04,17:53:00,1.02435,1.02453,1.02433,1.02446,60
2024.01.04,17:54:00,1.02445,1.02459,1.02444,1.02458,60
2024.01.04,17:55:00,1.02455,1.02469,1.02454,1.02457,60
2024.01.04,17:56:00,1.02456,1.02480,1.02456,1.02479,60
2024.01.04,17:57:00,1.02482,1.02506,1.02479,1.02502,60
2024.01.04,17:58:00,1.02503,1.02543,1.02502,1.02538,60
2024.01.04,17:59:00,1.02540,1.02544,1.02536,1.02544,60
2024.01.04,18:00:00,1.02544,1.02566,1.02544,1.02566,60
2024.01.04,18:01:00,1.02567,1.02578,1.02565,1.02568,60
2024.01.04,18:02:00,1.02568,1.02571,1.02557,1.02566,60
2024.01.04,18:03:00,1.02567,1.02570,1.02557,1.02566,60
2024.01.04,18:04:00,1.02568,1.02581,1.02566,1.02581,60
2024.01.04,18:05:00,1.02581,1.02594,1.02581,1.02594,60
2024.01.04,18:06:00,1.02594,1.02603,1.02590,1.02593,60
2024.01.04,18:07:00,1.02592,1.02600,1.02588,1.02599,60
2024.01.04,18:08:00,1.02598,1.02642,1.02598,1.02642,60
2024.01.04,18:09:00,1.02641,1.02653,1.02641,1.02652,60
2024.01.04,18:10:00,1.02652,1.02677,1.02647,1.02675,60
2024.01.04,18:11:00,1.02674,1.02674,1.02663,1.02673,60
2024.01.04,18:12:00,1.02673,1.02690,1.02673,1.02686,60
2024.01.04,18:13:00,1.02687,1.02708,1.02687,1.02708,60
2024.01.04,18:14:00,1.02706,1.02710,1.02681,1.02690,60
2024.01.04,18:15:00,1.02689,1.02700,1.02685,1.02698,60
2024.01.04,18:16:00,1.02697,1.02716,1.02697,1.02716,60
2024.01.04,18:17:00,1.02718,1.02737,1.02718,1.02734,60
2024.01.04,18:18:00,1.02732,1.02737,1.02726,1.02730,60
2024.01.04,18:19:00,1.02731,1.02736,1.02725,1.02733,60
2024.01.04,18:20:00,1.02732,1.02757,1.02732,1.02757,60
2024.01.04,18:21:00,1.02757,1.02777,1.02757,1.02776,60
2024.01.04,18:22:00,1.02776,1.02808,1.02775,1.02805,60
2024.01.04,18:23:00,1.02804,1.02805,1.02785,1.02789,60
2024.01.04,18:24:00,1.02789,1.02792,1.02780,1.02781,60
2024.01.04,18:25:00,1.02782,1.02795,1.02775,1.02784,60
2024.01.04,18:26:00,1.02785,1.02788,1.02774,1.02780,60
2024.01.04,18:27:00,1.02781,1.02794,1.02779,1.02790,60
2024.01.04,18:28:00,1.02792,1.02792,1.02779,1.02782,60
2024.01.04,18:29:00,1.02780,1.02788,1.02780,1.02782,60
2024.01.04,18:30:00,1.02781,1.02795,1.02780,1.02794,60
2024.01.04,18:31:00,1.02795,1.02795,1.02786,1.02791,60
2024.01.04,18:32:00,1.02789,1.02794,1.02782,1.02788,60
2024.01.04,18:33:00,1.02788,1.02789,1.02781,1.02789,60
2024.01.04,18:34:00,1.02790,1.02798,1.02785,1.02789,60
2024.01.04,18:35:00,1.02788,1.02794,1.02778,1.02793,60
2024.01.04,18:36:00,1.02793,1.02793,1.02781,1.02786,60
2024.01.04,18:37:00,1.02788,1.02792,1.02782,1.02784,60
2024.01.04,18:38:00,1.02787,1.02792,1.02779,1.02780,60
2024.01.04,18:39:00,1.02781,1.02792,1.02779,1.02787,60
2024.01.04,18:40:00,1.02785,1.02793,1.02782,1.02782,60
2024.01.04,18:41:00,1.02782,1.02795,1.02782,1.02789,60
2024.01.04,18:42:00,1.02788,1.02791,1.02780,1.02788,60
2024.01.04,18:43:00,1.02787,1.02795,1.02781,1.02781,60
2024.01.04,18:44:00,1.02781,1.02797,1.02779,1.02796,60
2024.01.04,18:45:00,1.02796,1.02798,1.02781,1.02794,60
2024.01.04,18:46:00,1.02794,1.02799,1.02781,1.02792,60
2024.01.04,18:47:00,1.02795,1.02805,1.02786,1.02794,60
2024.01.04,18:48:00,1.02792,1.02795,1.02783,1.02788,60
2024.01.04,18:49:00,1.02788,1.02795,1.02780,1.02786,60
2024.01.04,18:50:00,1.02785,1.02788,1.02774,1.02787,60
2024.01.04,18:51:00,1.02786,1.02800,1.02778,1.02794,60
2024.01.04,18:52:00,1.02795,1.02796,1.02786,1.02794,60
2024.01.04,18:53:00,1.02793,1.02797,1.02783,1.02795,60
2024.01.04,18:54:00,1.02794,1.02794,1.02782,1.02785,60
2024.01.04,18:55:00,1.02786,1.02794,1.02774,1.02778,60
2024.01.04,18:56:00,1.02777,1.02790,1.02776,1.02788,60
2024.01.04,18:57:00,1.02786,1.02790,1.02777,1.02786,60
2024.01.04,18:58:00,1.02787,1.02790,1.02775,1.02790,60
2024.01.04,18:59:00,1.02790,1.02798,1.02787,1.02797,60
2024.01.04,19:00:00,1.02795,1.02796,1.02780,1.02788,60
2024.01.04,19:01:00,1.02790,1.02791,1.02779,1.02786,60
2024.01.04,19:02:00,1.02787,1.02796,1.02786,1.02790,60
2024.01.04,19:03:00,1.02792,1.02801,1.02789,1.02791,60
2024.01.04,19:04:00,1.02791,1.02796,1.02778,1.02794,60
2024.01.04,19:05:00,1.02795,1.02802,1.02790,1.02793,60
2024.01.04,19:06:00,1.02793,1.02798,1.02782,1.02785,60
2024.01.04,19:07:00,1.02785,1.02795,1.02781,1.02788,60
2024.01.04,19:08:00,1.02788,1.02795,1.02781,1.02795,60
2024.01.04,19:09:00,1.02795,1.02795,1.02775,1.02779,60
2024.01.04,19:10:00,1.02778,1.02788,1.02773,1.02781,60
2024.01.04,19:11:00,1.02782,1.02786,1.02773,1.02786,60
2024.01.04,19:12:00,1.02788,1.02802,1.02788,1.02793,60
2024.01.04,19:13:00,1.02796,1.02801,1.02788,1.02790,60
2024.01.04,19:14:00,1.02790,1.02792,1.02772,1.02780,60
2024.01.04,19:15:00,1.02779,1.02793,1.02771,1.02793,60
2024.01.04,19:16:00,1.02792,1.02793,1.02772,1.02776,60
2024.01.04,19:17:00,1.02777,1.02802,1.02777,1.02800,60
2024.01.04,19:18:00,1.02801,1.02809,1.02795,1.02809,60
2024.01.04,19:19:00,1.02809,1.02819,1.02799,1.02808,60
2024.01.04,19:20:00,1.02807,1.02829,1.02803,1.02827,60
2024.01.04,19:21:00,1.02829,1.02847,1.02827,1.02846,60
2024.01.04,19:22:00,1.02848,1.02855,1.02846,1.02850,60
2024.01.04,19:23:00,1.02851,1.02873,1.02849,1.02871,60
2024.01.04,19:24:00,1.02871,1.02874,1.02866,1.02870,60
2024.01.04,19:25:00,1.02871,1.02888,1.02871,1.02881,60
2024.01.04,19:26:00,1.02880,1.02904,1.02877,1.02898,60
2024.01.04,19:27:00,1.02898,1.02920,1.02897,1.02908,60
2024.01.04,19:28:00,1.02909,1.02928,1.02909,1.02927,60
2024.01.04,19:29:00,1.02927,1.02928,1.02919,1.02927,60
2024.01.04,19:30:00,1.02929,1.02949,1.02927,1.02949,60
